Date|Adj_Close|Volume|Var%|Fechamento|score|neu_rob|neg_finbert|scored1|scored2|scored3|scored4|neu_robd1|neu_robd2|neu_robd3|neu_robd4|neg_finbertd1|neg_finbertd2|neg_finbertd3|neg_finbertd4
2020-10-29|12.860672950744627|86794800|-0.3934953564281413|0|-6|0.4455679655075073|0.0|20.0|42.0|2.0|348.0|0.5066142678260803|0.3410685062408447|0.158201664686203|0.07166493684053421|0.0|0.0|0.0|0.0
2021-03-11|15.52748203277588|130577500|0.20736155038269927|1|28|0.008907841518521309|0.0|-6.0|20.0|42.0|2.0|0.4455679655075073|0.5066142678260803|0.3410685062408447|0.158201664686203|0.0|0.0|0.0|0.0
2020-03-05|16.859630584716793|69722300|0.08579295401076492|1|0|0.6384671330451965|0.0|28.0|-6.0|20.0|42.0|0.008907841518521309|0.4455679655075073|0.5066142678260803|0.3410685062408447|0.0|0.0|0.0|0.0
2022-06-24|26.290000915527344|53413400|0.5593462017702302|1|361|0.3262931704521179|0.0|0.0|28.0|-6.0|20.0|0.6384671330451965|0.008907841518521309|0.4455679655075073|0.5066142678260803|0.0|0.0|0.0|0.0
2021-06-01|18.806629180908203|90744900|-0.28464707014138324|0|-1|0.29768267273902893|0.0|361.0|0.0|28.0|-6.0|0.3262931704521179|0.6384671330451965|0.008907841518521309|0.4455679655075073|0.0|0.0|0.0|0.0
2021-06-07|19.49576759338379|74548900|0.036643377494525835|1|-3|0.3249138295650482|0.0|-1.0|361.0|0.0|28.0|0.29768267273902893|0.3262931704521179|0.6384671330451965|0.008907841518521309|0.0|0.0|0.0|0.0
2020-01-22|19.526241302490234|32491500|0.00156309357713047|1|-3|0.06603314727544785|0.0|-3.0|-1.0|361.0|0.0|0.3249138295650482|0.29768267273902893|0.3262931704521179|0.6384671330451965|0.0|0.0|0.0|0.0
2021-12-09|24.02544403076172|67668200|0.2304182693725949|1|175|0.14732155203819275|0.0|-3.0|-3.0|-1.0|361.0|0.06603314727544785|0.3249138295650482|0.29768267273902893|0.3262931704521179|0.0|0.0|0.0|0.0
2022-05-20|31.255126953125|79589900|0.3009177650621788|1|120|0.10078903287649155|0.0|175.0|-3.0|-3.0|-1.0|0.14732155203819275|0.06603314727544785|0.3249138295650482|0.29768267273902893|0.0|0.0|0.0|0.0
2020-04-06|10.513104438781738|123934200|-0.6636358427035408|0|0|0.1164407730102539|0.0|120.0|175.0|-3.0|-3.0|0.10078903287649155|0.14732155203819275|0.06603314727544785|0.3249138295650482|0.0|0.0|0.0|0.0
2020-05-18|12.36039924621582|116999500|0.17571354096127936|1|8|0.013741237111389637|0.0|0.0|120.0|175.0|-3.0|0.1164407730102539|0.10078903287649155|0.14732155203819275|0.06603314727544785|0.0|0.0|0.0|0.0
2021-11-18|19.37911033630371|63993000|0.5678385422895376|1|87|0.045570604503154755|0.0|8.0|0.0|120.0|175.0|0.013741237111389637|0.1164407730102539|0.10078903287649155|0.14732155203819275|0.0|0.0|0.0|0.0
2020-10-07|13.194024085998535|53521000|-0.3191625488977371|0|-4|0.416130393743515|0.0|87.0|8.0|0.0|120.0|0.045570604503154755|0.013741237111389637|0.1164407730102539|0.10078903287649155|0.0|0.0|0.0|0.0
2020-08-07|15.194127082824707|56040200|0.15159158296131015|1|7|0.16893133521080017|0.0|-4.0|87.0|8.0|0.0|0.416130393743515|0.045570604503154755|0.013741237111389637|0.1164407730102539|0.0|0.0|0.0|0.0
2021-08-18|19.561656951904297|86103100|0.2874485546469203|1|47|0.017870288342237473|0.0|7.0|-4.0|87.0|8.0|0.16893133521080017|0.416130393743515|0.045570604503154755|0.013741237111389637|0.0|0.0|0.0|0.0
2021-10-04|21.02202796936035|106937000|0.07465477086356387|1|-13|0.41844961047172546|0.0|47.0|7.0|-4.0|87.0|0.017870288342237473|0.16893133521080017|0.416130393743515|0.045570604503154755|0.0|0.0|0.0|0.0
2022-05-12|30.357763290405273|114415900|0.44409299305717664|1|252|0.1632750779390335|0.0|-13.0|47.0|7.0|-4.0|0.41844961047172546|0.017870288342237473|0.16893133521080017|0.416130393743515|0.0|0.0|0.0|0.0
2022-05-19|30.662864685058594|63983100|0.010050193478837288|1|-2|0.3508899509906769|0.0|252.0|-13.0|47.0|7.0|0.1632750779390335|0.41844961047172546|0.017870288342237473|0.16893133521080017|0.0|0.0|0.0|0.0
2021-09-21|18.407962799072266|64570200|-0.3996659154928176|0|1|0.12120743095874786|0.0|-2.0|252.0|-13.0|47.0|0.3508899509906769|0.1632750779390335|0.41844961047172546|0.017870288342237473|0.0|0.0|0.0|0.0
2020-02-26|17.472951889038086|89207100|-0.05079382874900762|0|-1|0.41829049587249756|0.0|1.0|-2.0|252.0|-13.0|0.12120743095874786|0.3508899509906769|0.1632750779390335|0.41844961047172546|0.0|0.0|0.0|0.0
2022-03-24|26.592857360839844|49402800|0.5219441757590637|1|217|0.02967785857617855|0.0|-1.0|1.0|-2.0|252.0|0.41829049587249756|0.12120743095874786|0.3508899509906769|0.1632750779390335|0.0|0.0|0.0|0.0
2022-03-02|28.438446044921875|58071800|0.06940166899100553|1|1|0.09920156747102737|0.0|217.0|-1.0|1.0|-2.0|0.02967785857617855|0.41829049587249756|0.12120743095874786|0.3508899509906769|0.0|0.0|0.0|0.0
2021-03-26|15.64081859588623|60918600|-0.4500114889829172|0|3|0.3663064241409302|-0.9809215664863586|1.0|217.0|-1.0|1.0|0.09920156747102737|0.02967785857617855|0.41829049587249756|0.12120743095874786|0.0|0.0|0.0|0.0
2021-09-06|19.32069396972656|26770700|0.23527383501578325|1|36|0.636862576007843|0.0|3.0|1.0|217.0|-1.0|0.3663064241409302|0.09920156747102737|0.02967785857617855|0.41829049587249756|-0.9809215664863586|0.0|0.0|0.0
2020-07-01|14.473800659179688|78983900|-0.25086538393193497|0|-6|0.07258056104183197|0.0|36.0|3.0|1.0|217.0|0.636862576007843|0.3663064241409302|0.09920156747102737|0.02967785857617855|0.0|-0.9809215664863586|0.0|0.0
2021-04-22|16.339506149291992|46600100|0.1289022513191116|1|-5|0.055513832718133926|0.0|-6.0|36.0|3.0|1.0|0.07258056104183197|0.636862576007843|0.3663064241409302|0.09920156747102737|0.0|0.0|-0.9809215664863586|0.0
2021-07-28|19.096065521240234|46727100|0.16870518281041713|1|53|0.3594485819339752|0.0|-5.0|-6.0|36.0|3.0|0.055513832718133926|0.07258056104183197|0.636862576007843|0.3663064241409302|0.0|0.0|0.0|-0.9809215664863586
2022-06-21|27.06999969482422|85179500|0.41756948124809856|1|300|0.07473720610141754|0.0|53.0|-5.0|-6.0|36.0|0.3594485819339752|0.055513832718133926|0.07258056104183197|0.636862576007843|0.0|0.0|0.0|0.0
2022-06-09|30.06999969482422|53879000|0.1108237914230048|1|0|0.029017064720392227|0.0|300.0|53.0|-5.0|-6.0|0.07473720610141754|0.3594485819339752|0.055513832718133926|0.07258056104183197|0.0|0.0|0.0|0.0
2022-04-05|26.56825065612793|45847200|-0.11645324490305953|0|1|0.4090190529823303|0.0|0.0|300.0|53.0|-5.0|0.029017064720392227|0.07473720610141754|0.3594485819339752|0.055513832718133926|0.0|0.0|0.0|0.0
2020-04-08|11.54641342163086|116151600|-0.5654055823593453|0|-3|0.014322220347821712|0.0|1.0|0.0|300.0|53.0|0.4090190529823303|0.029017064720392227|0.07473720610141754|0.3594485819339752|0.0|0.0|0.0|0.0
2020-10-23|13.71405029296875|61711200|0.18773248386179173|1|-62|0.0385100357234478|0.0|-3.0|1.0|0.0|300.0|0.014322220347821712|0.4090190529823303|0.029017064720392227|0.07473720610141754|0.0|0.0|0.0|0.0
2020-07-23|15.047452926635742|64072100|0.09722894441699936|1|-3|0.042298104614019394|0.0|-62.0|-3.0|1.0|0.0|0.0385100357234478|0.014322220347821712|0.4090190529823303|0.029017064720392227|0.0|0.0|0.0|0.0
2020-12-11|18.38096237182617|48334300|0.2215331366340234|1|-49|0.016627492383122444|0.0|-3.0|-62.0|-3.0|1.0|0.042298104614019394|0.0385100357234478|0.014322220347821712|0.4090190529823303|0.0|0.0|0.0|0.0
2022-02-24|27.38851356506348|139674100|0.4900478555488384|1|262|0.17037856578826904|0.0|-49.0|-3.0|-62.0|-3.0|0.016627492383122444|0.042298104614019394|0.0385100357234478|0.014322220347821712|0.0|0.0|0.0|0.0
2020-04-09|11.213088989257812|185771300|-0.5905915462472882|0|3|0.032614752650260925|0.0|262.0|-49.0|-3.0|-62.0|0.17037856578826904|0.016627492383122444|0.042298104614019394|0.0385100357234478|0.0|0.0|0.0|0.0
2020-07-30|15.214130401611328|57859000|0.35681884056984936|1|-8|0.30671244859695435|0.0|3.0|262.0|-49.0|-3.0|0.032614752650260925|0.17037856578826904|0.016627492383122444|0.042298104614019394|0.0|0.0|0.0|0.0
2021-03-24|15.214130401611328|63338300|0.0|1|-11|0.7053529620170593|0.0|-8.0|3.0|262.0|-49.0|0.30671244859695435|0.032614752650260925|0.17037856578826904|0.016627492383122444|0.0|0.0|0.0|0.0
2021-04-20|16.415313720703125|94965400|0.0789518222457577|1|21|0.32922637462615967|0.0|-11.0|-8.0|3.0|262.0|0.7053529620170593|0.30671244859695435|0.032614752650260925|0.17037856578826904|0.0|0.0|0.0|0.0
2020-11-26|17.214235305786133|41935900|0.04866928519772373|1|-7|0.3804199695587158|-0.5925930738449097|21.0|-11.0|-8.0|3.0|0.32922637462615967|0.7053529620170593|0.30671244859695435|0.032614752650260925|0.0|0.0|0.0|0.0
2022-05-05|28.72456169128418|99439900|0.6686516235565305|1|352|0.3550979197025299|0.0|-7.0|21.0|-11.0|-8.0|0.3804199695587158|0.32922637462615967|0.7053529620170593|0.30671244859695435|-0.5925930738449097|0.0|0.0|0.0
2020-04-17|10.753098487854004|116733000|-0.625647952319607|0|3|0.14262646436691284|0.0|352.0|-7.0|21.0|-11.0|0.3550979197025299|0.3804199695587158|0.32922637462615967|0.7053529620170593|0.0|-0.5925930738449097|0.0|0.0
2020-09-25|13.42070198059082|40150400|0.2480776583372659|1|-40|0.593866765499115|0.0|3.0|352.0|-7.0|21.0|0.14262646436691284|0.3550979197025299|0.3804199695587158|0.32922637462615967|0.0|0.0|-0.5925930738449097|0.0
2020-10-13|13.42070198059082|55330600|0.0|1|-20|0.044528376311063766|0.0|-40.0|3.0|352.0|-7.0|0.593866765499115|0.14262646436691284|0.3550979197025299|0.3804199695587158|0.0|0.0|0.0|-0.5925930738449097
2020-02-10|19.419574737548828|45328100|0.4469865112595191|1|0|0.19241048395633698|-0.9446336030960083|-20.0|-40.0|3.0|352.0|0.044528376311063766|0.593866765499115|0.14262646436691284|0.3550979197025299|0.0|0.0|0.0|0.0
2020-02-12|20.086225509643555|64851000|0.03432880385406789|1|7|0.46361371874809265|0.0|0.0|-20.0|-40.0|3.0|0.19241048395633698|0.044528376311063766|0.593866765499115|0.14262646436691284|-0.9446336030960083|0.0|0.0|0.0
2020-04-15|10.919761657714844|86749600|-0.4563557173809395|0|5|0.6018209457397461|0.0|7.0|0.0|-20.0|-40.0|0.46361371874809265|0.19241048395633698|0.044528376311063766|0.593866765499115|0.0|-0.9446336030960083|0.0|0.0
2020-05-04|11.587039947509766|60268400|0.06110740423748062|1|12|0.23397038877010345|0.0|5.0|7.0|0.0|-20.0|0.6018209457397461|0.46361371874809265|0.19241048395633698|0.044528376311063766|0.0|0.0|-0.9446336030960083|0.0
2021-05-07|16.80122947692871|74118200|0.4500018600988387|1|4|0.21285024285316467|0.0|12.0|5.0|7.0|0.0|0.23397038877010345|0.6018209457397461|0.46361371874809265|0.19241048395633698|0.0|0.0|0.0|-0.9446336030960083
2022-04-01|27.076812744140625|72545400|0.6115971025407545|1|218|0.042148757725954056|0.0|4.0|12.0|5.0|7.0|0.21285024285316467|0.23397038877010345|0.6018209457397461|0.46361371874809265|0.0|0.0|0.0|0.0
2020-09-28|13.087350845336914|48797400|-0.5166583685825802|0|-6|0.3593001365661621|0.0|218.0|4.0|12.0|5.0|0.042148757725954056|0.21285024285316467|0.23397038877010345|0.6018209457397461|0.0|0.0|0.0|0.0
2020-11-13|15.08745574951172|66065200|0.15282733135311746|1|-29|0.03106522187590599|0.0|-6.0|218.0|4.0|12.0|0.3593001365661621|0.042148757725954056|0.21285024285316467|0.23397038877010345|0.0|0.0|0.0|0.0
2020-02-04|19.08624839782715|57658400|0.2650408865951335|1|0|0.6032698750495911|0.0|-29.0|-6.0|218.0|4.0|0.03106522187590599|0.3593001365661621|0.042148757725954056|0.21285024285316467|0.0|0.0|0.0|0.0
2021-10-13|21.6353816986084|55605400|0.13355863591670802|1|52|0.20308323204517365|0.0|0.0|-29.0|-6.0|218.0|0.6032698750495911|0.03106522187590599|0.3593001365661621|0.042148757725954056|0.0|0.0|0.0|0.0
2021-01-12|20.42106819152832|65691900|-0.056126280737546885|0|-1|0.04378367215394974|0.0|52.0|0.0|-29.0|-6.0|0.20308323204517365|0.6032698750495911|0.03106522187590599|0.3593001365661621|0.0|0.0|0.0|0.0
2020-10-27|13.254026412963867|48978400|-0.3509631186451696|0|-1|0.3057379126548767|0.0|-1.0|52.0|0.0|-29.0|0.04378367215394974|0.20308323204517365|0.6032698750495911|0.03106522187590599|0.0|0.0|0.0|0.0
2020-09-11|14.58742904663086|71013700|0.10060358959016268|1|1|0.023030973970890045|0.0|-1.0|-1.0|52.0|0.0|0.3057379126548767|0.04378367215394974|0.20308323204517365|0.6032698750495911|0.0|0.0|0.0|0.0
2020-09-03|15.254131317138672|87642400|0.04570389123241658|1|2|0.005406977143138647|0.0|1.0|-1.0|-1.0|52.0|0.023030973970890045|0.3057379126548767|0.04378367215394974|0.20308323204517365|0.0|0.0|0.0|0.0
2020-11-11|15.254131317138672|93072900|0.0|1|-59|0.07304103672504425|0.0|2.0|1.0|-1.0|-1.0|0.005406977143138647|0.023030973970890045|0.3057379126548767|0.04378367215394974|0.0|0.0|0.0|0.0
2022-02-11|27.692007064819336|88013400|0.8153775189876711|1|286|0.07823649048805237|0.0|-59.0|2.0|1.0|-1.0|0.07304103672504425|0.005406977143138647|0.023030973970890045|0.3057379126548767|0.0|0.0|0.0|0.0
2021-03-18|15.494142532348633|77198900|-0.4404832233329593|0|1|0.004787959158420563|0.0|286.0|-59.0|2.0|1.0|0.07823649048805237|0.07304103672504425|0.005406977143138647|0.023030973970890045|0.0|0.0|0.0|0.0
2021-07-19|18.08302879333496|80087700|0.16708806283285815|1|85|0.25570008158683777|0.0|1.0|286.0|-59.0|2.0|0.004787959158420563|0.07823649048805237|0.07304103672504425|0.005406977143138647|0.0|0.0|0.0|0.0
2022-02-15|26.642074584960934|65689000|0.4733192591487034|1|149|0.035480525344610214|0.0|85.0|1.0|286.0|-59.0|0.25570008158683777|0.004787959158420563|0.07823649048805237|0.07304103672504425|0.0|0.0|0.0|0.0
2022-06-23|26.489999771118164|69262300|-0.005708069518303161|0|161|0.07864729315042496|0.0|149.0|85.0|1.0|286.0|0.035480525344610214|0.25570008158683777|0.004787959158420563|0.07823649048805237|0.0|0.0|0.0|0.0
2021-08-26|20.07278633117676|41061300|-0.24225041507693945|0|3|0.3121574819087982|0.0|161.0|149.0|85.0|1.0|0.07864729315042496|0.035480525344610214|0.25570008158683777|0.004787959158420563|0.0|0.0|0.0|0.0
2022-01-19|25.83001708984375|77480200|0.2868177174648119|1|154|0.12385599315166473|0.0|3.0|161.0|149.0|85.0|0.3121574819087982|0.07864729315042496|0.035480525344610214|0.25570008158683777|0.0|0.0|0.0|0.0
2021-07-23|18.427600860595703|34025500|-0.2865819330858532|0|-3|0.5008440613746643|0.0|154.0|3.0|161.0|149.0|0.12385599315166473|0.3121574819087982|0.07864729315042496|0.035480525344610214|0.0|0.0|0.0|0.0
2021-03-02|14.660767555236815|147772300|-0.20441257295807946|0|4|0.4478395879268646|0.0|-3.0|154.0|3.0|161.0|0.5008440613746643|0.12385599315166473|0.3121574819087982|0.07864729315042496|0.0|0.0|0.0|0.0
2021-05-13|17.22160530090332|77282100|0.1746728291010775|1|80|0.5385871529579163|0.0|4.0|-3.0|154.0|3.0|0.4478395879268646|0.5008440613746643|0.12385599315166473|0.3121574819087982|0.0|0.0|0.0|0.0
2021-11-12|19.70769500732422|85962500|0.1443587669664277|1|70|0.036557503044605255|0.0|80.0|4.0|-3.0|154.0|0.5385871529579163|0.4478395879268646|0.5008440613746643|0.12385599315166473|0.0|0.0|0.0|0.0
2022-06-22|26.989999771118164|57874700|0.36951580390743466|1|262|0.06361939013004303|0.0|70.0|80.0|4.0|-3.0|0.036557503044605255|0.5385871529579163|0.4478395879268646|0.5008440613746643|0.0|0.0|0.0|0.0
2022-05-30|29.989999771118164|98110100|0.11115227956431052|1|5|0.4845486879348755|0.0|262.0|70.0|80.0|4.0|0.06361939013004303|0.036557503044605255|0.5385871529579163|0.4478395879268646|0.0|0.0|0.0|0.0
2020-11-23|16.734209060668945|125649000|-0.44200702939701897|0|3|0.3200250267982483|0.0|5.0|262.0|70.0|80.0|0.4845486879348755|0.06361939013004303|0.036557503044605255|0.5385871529579163|0.0|0.0|0.0|0.0
2021-08-12|20.05397224426269|95319300|0.1983818399518096|1|126|0.023257380351424217|0.0|3.0|5.0|262.0|70.0|0.3200250267982483|0.4845486879348755|0.06361939013004303|0.036557503044605255|0.0|0.0|0.0|0.0
2021-01-06|20.06771850585937|96562500|0.000685463280254206|1|10|0.35630401968955994|0.0|126.0|3.0|5.0|262.0|0.023257380351424217|0.3200250267982483|0.4845486879348755|0.06361939013004303|0.0|0.0|0.0|0.0
2022-05-23|32.484512329101555|93807400|0.6187446679410382|1|315|0.4033428430557251|0.0|10.0|126.0|3.0|5.0|0.35630401968955994|0.023257380351424217|0.3200250267982483|0.4845486879348755|0.0|0.0|0.0|0.0
2021-05-18|18.158838272094727|63510600|0.11855563393420665|1|40|0.2683146297931671|0.0|315.0|10.0|126.0|3.0|0.4033428430557251|0.35630401968955994|0.023257380351424217|0.3200250267982483|0.0|0.0|0.0|0.0
2021-08-05|19.53711700439453|223915900|0.07590126150403842|1|3|0.48417696356773376|0.0|40.0|315.0|10.0|126.0|0.2683146297931671|0.4033428430557251|0.35630401968955994|0.023257380351424217|0.0|0.0|0.0|0.0
2021-08-13|20.22625732421875|85201800|0.0352733885797587|1|14|0.3501988649368286|0.0|3.0|40.0|315.0|10.0|0.48417696356773376|0.2683146297931671|0.4033428430557251|0.35630401968955994|0.0|0.0|0.0|0.0
2021-12-08|24.07465934753418|71167700|0.19026762893535354|1|92|0.2818707525730133|0.0|14.0|3.0|40.0|315.0|0.3501988649368286|0.48417696356773376|0.2683146297931671|0.4033428430557251|0.0|0.0|0.0|0.0
2022-04-04|26.82253456115723|56053000|0.1141397339815109|1|102|0.09338870644569397|0.0|92.0|14.0|3.0|40.0|0.2818707525730133|0.3501988649368286|0.48417696356773376|0.2683146297931671|0.0|0.0|0.0|0.0
2020-03-27|8.866473197937012|101405900|-0.6694393970219018|0|0|0.21403485536575317|0.0|102.0|92.0|14.0|3.0|0.09338870644569397|0.2818707525730133|0.3501988649368286|0.48417696356773376|0.0|0.0|0.0|0.0
2020-04-01|9.533125877380373|114455000|0.07518803300487864|1|3|0.07917601615190506|0.0|0.0|102.0|92.0|14.0|0.21403485536575317|0.09338870644569397|0.2818707525730133|0.3501988649368286|0.0|0.0|0.0|0.0
2020-06-12|13.73377799987793|116746700|0.4406374337786323|1|11|0.2195616513490677|0.0|3.0|0.0|102.0|92.0|0.07917601615190506|0.21403485536575317|0.09338870644569397|0.2818707525730133|0.0|0.0|0.0|0.0
2020-06-18|14.40046501159668|56893300|0.048543598980897766|1|2|0.19368867576122284|0.0|11.0|3.0|0.0|102.0|0.2195616513490677|0.07917601615190506|0.21403485536575317|0.09338870644569397|0.0|0.0|0.0|0.0
2020-08-17|15.067456245422365|52064300|0.04631733998093512|1|-16|0.10247546434402466|0.0|2.0|11.0|3.0|0.0|0.19368867576122284|0.2195616513490677|0.07917601615190506|0.21403485536575317|0.0|0.0|0.0|0.0
2020-12-01|17.067560195922848|58866000|0.1327433056995364|1|-61|0.1402631402015686|0.0|-16.0|2.0|11.0|3.0|0.10247546434402466|0.19368867576122284|0.2195616513490677|0.07917601615190506|0.0|0.0|0.0|0.0
2021-08-20|19.422922134399414|88445600|0.13800226344238808|1|102|0.02602255716919899|0.0|-61.0|-16.0|2.0|11.0|0.1402631402015686|0.10247546434402466|0.19368867576122284|0.2195616513490677|0.0|0.0|0.0|0.0
2021-09-02|19.422922134399414|56052000|0.0|1|-6|0.240160271525383|0.0|102.0|-61.0|-16.0|2.0|0.02602255716919899|0.1402631402015686|0.10247546434402466|0.19368867576122284|0.0|0.0|0.0|0.0
2021-10-15|21.613475799560547|72479900|0.11278187957524174|1|24|0.44661277532577515|0.0|-6.0|102.0|-61.0|-16.0|0.240160271525383|0.02602255716919899|0.1402631402015686|0.10247546434402466|0.0|0.0|0.0|0.0
2021-12-01|21.613475799560547|135078600|0.0|1|80|0.3690398931503296|-0.758762001991272|24.0|-6.0|102.0|-61.0|0.44661277532577515|0.240160271525383|0.02602255716919899|0.1402631402015686|0.0|0.0|0.0|0.0
2022-06-14|29.60000038146973|68816900|0.3695159749396515|1|207|0.1932557374238968|0.0|80.0|24.0|-6.0|102.0|0.3690398931503296|0.44661277532577515|0.240160271525383|0.02602255716919899|-0.758762001991272|0.0|0.0|0.0
2022-05-27|30.60000038146973|118295600|0.0337837833483956|1|10|0.27109459042549133|0.0|207.0|80.0|24.0|-6.0|0.1932557374238968|0.3690398931503296|0.44661277532577515|0.240160271525383|0.0|-0.758762001991272|0.0|0.0
2022-03-28|25.920246124267575|68610500|-0.15293314375368572|0|6|0.329633891582489|0.0|10.0|207.0|80.0|24.0|0.27109459042549133|0.1932557374238968|0.3690398931503296|0.44661277532577515|0.0|0.0|-0.758762001991272|0.0
2022-05-24|31.60000038146973|154453100|0.21912424094941496|1|72|0.2527541518211365|0.0|6.0|10.0|207.0|80.0|0.329633891582489|0.27109459042549133|0.1932557374238968|0.3690398931503296|0.0|0.0|0.0|-0.758762001991272
2022-03-31|27.437728881835934|94269500|-0.13171745092998632|0|3|0.2239658385515213|0.0|72.0|6.0|10.0|207.0|0.2527541518211365|0.329633891582489|0.27109459042549133|0.1932557374238968|0.0|0.0|0.0|0.0
2020-10-01|13.234026908874512|77537300|-0.5176704687961409|0|-2|0.047270696610212326|0.0|3.0|72.0|6.0|10.0|0.2239658385515213|0.2527541518211365|0.329633891582489|0.27109459042549133|0.0|0.0|0.0|0.0
2021-09-22|18.875282287597656|70231800|0.4262689971515938|1|69|0.034013472497463226|0.0|-2.0|3.0|72.0|6.0|0.047270696610212326|0.2239658385515213|0.2527541518211365|0.329633891582489|0.0|0.0|0.0|0.0
2021-08-03|18.503406524658203|71850400|-0.019701732523693227|0|-3|0.2943766117095947|0.0|69.0|-2.0|3.0|72.0|0.034013472497463226|0.047270696610212326|0.2239658385515213|0.2527541518211365|0.0|0.0|0.0|0.0
2021-11-03|19.60546875|83475800|0.0595599639381621|1|33|0.015922103077173233|0.0|-3.0|69.0|-2.0|3.0|0.2943766117095947|0.034013472497463226|0.047270696610212326|0.2239658385515213|0.0|0.0|0.0|0.0
2020-12-15|18.567636489868164|47208200|-0.05293585546797175|0|1|0.09433772414922714|0.0|33.0|-3.0|69.0|-2.0|0.015922103077173233|0.2943766117095947|0.034013472497463226|0.047270696610212326|0.0|0.0|0.0|0.0
2022-04-11|27.84786033630371|48125400|0.49980641593772596|1|324|0.1722489297389984|0.0|1.0|33.0|-3.0|69.0|0.09433772414922714|0.015922103077173233|0.2943766117095947|0.034013472497463226|0.0|0.0|0.0|0.0
2020-04-02|10.339774131774902|234951200|-0.6287048984407785|0|0|0.14446593821048737|0.0|324.0|1.0|33.0|-3.0|0.1722489297389984|0.09433772414922714|0.015922103077173233|0.2943766117095947|0.0|0.0|0.0|0.0
2020-10-02|12.680665016174315|85306000|0.22639671375467296|1|-42|0.12986311316490173|0.0|0.0|324.0|1.0|33.0|0.14446593821048737|0.1722489297389984|0.09433772414922714|0.015922103077173233|0.0|0.0|0.0|0.0
2020-08-18|15.347469329833984|49361300|0.2103047679485368|1|0|0.20103929936885834|0.0|-42.0|0.0|324.0|1.0|0.12986311316490173|0.14446593821048737|0.1722489297389984|0.09433772414922714|0.0|0.0|0.0|0.0
2021-04-06|16.014169692993164|45934300|0.043440410196043056|1|1|0.017961980774998665|0.0|0.0|-42.0|0.0|324.0|0.20103929936885834|0.12986311316490173|0.14446593821048737|0.1722489297389984|0.0|0.0|0.0|0.0
2021-08-23|19.72960090637207|70161500|0.2320089823329745|1|41|0.3410685062408447|0.0|1.0|0.0|-42.0|0.0|0.017961980774998665|0.20103929936885834|0.12986311316490173|0.14446593821048737|0.0|0.0|0.0|0.0
2022-06-01|30.020000457763672|46353200|0.5215716019916099|1|295|0.3488025963306427|0.0|41.0|1.0|0.0|-42.0|0.3410685062408447|0.017961980774998665|0.20103929936885834|0.12986311316490173|0.0|0.0|0.0|0.0
2022-04-07|27.92168426513672|118469400|-0.06989727383845834|0|0|0.009770152159035206|0.0|295.0|41.0|1.0|0.0|0.3488025963306427|0.3410685062408447|0.017961980774998665|0.20103929936885834|0.0|0.0|0.0|0.0
2021-11-16|19.912145614624023|60978200|-0.28685728892484763|0|5|0.26638177037239075|0.0|0.0|295.0|41.0|1.0|0.009770152159035206|0.3488025963306427|0.3410685062408447|0.017961980774998665|0.0|0.0|0.0|0.0
2020-12-29|18.847654342651367|29891100|-0.0534593957162941|0|0|0.05483204498887062|0.0|5.0|0.0|295.0|41.0|0.26638177037239075|0.009770152159035206|0.3488025963306427|0.3410685062408447|0.0|0.0|0.0|0.0
2021-02-18|19.514354705810547|105539200|0.03537312129342629|1|-9|0.45997482538223267|0.0|0.0|5.0|0.0|295.0|0.05483204498887062|0.26638177037239075|0.009770152159035206|0.3488025963306427|0.0|0.0|0.0|0.0
2022-04-14|28.060516357421875|119382100|0.4379423137710337|1|310|0.4860149621963501|0.0|-9.0|0.0|5.0|0.0|0.45997482538223267|0.05483204498887062|0.26638177037239075|0.009770152159035206|0.0|0.0|0.0|0.0
2022-01-28|26.69129180908203|117400500|-0.048795415269601405|0|1|0.051189713180065155|0.0|310.0|-9.0|0.0|5.0|0.4860149621963501|0.45997482538223267|0.05483204498887062|0.26638177037239075|0.0|0.0|0.0|0.0
2020-10-19|13.014013290405273|107419300|-0.5124247494841332|0|0|0.5683881044387817|-0.86052006483078|1.0|310.0|-9.0|0.0|0.051189713180065155|0.4860149621963501|0.45997482538223267|0.05483204498887062|0.0|0.0|0.0|0.0
2021-03-22|15.68082046508789|44129300|0.20491812288594716|1|36|0.14510872960090637|0.0|0.0|1.0|310.0|-9.0|0.5683881044387817|0.051189713180065155|0.4860149621963501|0.45997482538223267|-0.86052006483078|0.0|0.0|0.0
2020-01-16|19.6795711517334|28997400|0.25500902172487794|1|-15|0.2882107198238373|0.0|36.0|0.0|1.0|310.0|0.14510872960090637|0.5683881044387817|0.051189713180065155|0.4860149621963501|0.0|-0.86052006483078|0.0|0.0
2020-05-28|13.180424690246582|65023000|-0.330248378451802|0|29|0.4016929864883423|0.0|-15.0|36.0|0.0|1.0|0.2882107198238373|0.14510872960090637|0.5683881044387817|0.051189713180065155|0.0|0.0|-0.86052006483078|0.0
2022-01-21|26.05969047546387|61345400|0.9771510469422012|1|177|0.13117410242557526|0.0|29.0|-15.0|36.0|0.0|0.4016929864883423|0.2882107198238373|0.14510872960090637|0.5683881044387817|0.0|0.0|0.0|-0.86052006483078
2020-03-09|10.699766159057617|254813800|-0.5894131525034102|0|-1|0.8802406787872314|-0.9999864101409912|177.0|29.0|-15.0|36.0|0.13117410242557526|0.4016929864883423|0.2882107198238373|0.14510872960090637|0.0|0.0|0.0|0.0
