,Date,Adj Close,Volume,Var%
460,2021-11-10,19.298789978027344,68176300,-0.007882910046342
461,2021-11-11,19.31339263916016,60848900,0.0007566620057235
462,2021-11-12,19.707693099975582,85962500,0.0204159087003668
463,2021-11-16,19.912145614624023,60978200,0.0103742489601024
464,2021-11-17,19.40831756591797,82106800,-0.0253025494317412
465,2021-11-18,19.37911033630371,63993000,-0.0015048820957849
466,2021-11-19,19.05782890319824,85893800,-0.0165787503930765
467,2021-11-22,19.247678756713867,59195200,0.009961777623251
468,2021-11-23,20.29914283752441,108382300,0.0546280979696722
469,2021-11-24,20.71534919738769,64263300,0.0205036421091582
470,2021-11-25,21.628080368041992,104052200,0.0440606220033885
471,2021-11-26,20.788366317749023,108871800,-0.0388251770847746
472,2021-11-29,21.51855087280273,84672200,0.0351246723235909
473,2021-11-30,21.48934555053711,129384600,-0.0013572160336566
474,2021-12-01,21.613475799560547,135078600,0.0057763624644369
475,2021-12-02,23.26259994506836,191410300,0.0763007375954469
476,2021-12-03,23.5907039642334,105133000,0.0141043572059793
477,2021-12-06,23.697338104248047,66142300,0.0045201762599504
478,2021-12-07,24.082860946655277,98989300,0.0162686138295893
479,2021-12-08,24.07465934753418,71167700,-0.0003405575084812
480,2021-12-09,24.02544403076172,67668200,-0.0020442788436589
481,2021-12-10,24.320735931396484,38517500,0.0122907988820801
482,2021-12-13,24.17308807373047,45448700,-0.0060708630726675
483,2021-12-14,23.88599967956543,56833800,-0.0118763640495326
484,2021-12-15,24.03364372253418,55085100,0.0061811958866875
485,2021-12-16,24.35354804992676,56545700,0.0133106877627811
486,2021-12-17,23.77936553955078,93593700,-0.0235769551606548
487,2021-12-20,23.09854888916016,106282500,-0.0286305641442898
488,2021-12-21,23.1313591003418,40454500,0.0014204446928283
489,2021-12-22,23.09854888916016,33734500,-0.0014184298916165
490,2021-12-23,23.237993240356445,28713600,0.0060369312317158
491,2021-12-27,23.582502365112305,44227900,0.0148252528173373
492,2021-12-28,23.60711097717285,30688100,0.0010435114848945
493,2021-12-29,23.41024780273437,35508400,-0.008339147243762
494,2021-12-30,23.336423873901367,43229100,-0.0031534877142301
495,2022-01-03,23.861391067504883,52704700,0.0224955308570293
496,2022-01-04,23.95162010192871,51739200,0.0037813819893637
497,2022-01-05,23.02472305297852,78459800,-0.0386987203790676
498,2022-01-06,23.008319854736328,61163100,-0.0007124167445768
499,2022-01-07,23.114953994750977,47507600,0.0046345904737019
500,2022-01-10,22.975509643554688,37455200,-0.0060326467112136
501,2022-01-11,23.65632438659668,73623800,0.0296321933051431
502,2022-01-12,24.378154754638672,81378200,0.0305132089096211
503,2022-01-13,24.870311737060547,76717500,0.020188442783112
504,2022-01-14,25.79720687866211,96458800,0.0372691404676019
505,2022-01-17,25.83822059631348,35675900,0.0015898510968368
506,2022-01-18,25.953054428100582,78198800,0.0044443397856697
507,2022-01-19,25.83001708984375,77480200,-0.0047407652381608
508,2022-01-20,26.0186767578125,85353100,0.0073038924950201
509,2022-01-21,26.059690475463867,61345400,0.001576318351357
510,2022-01-24,26.207338333129883,79117100,0.0056657563836006
511,2022-01-25,27.06040954589844,98358500,0.0325508528155318
512,2022-01-26,27.7822380065918,98679900,0.0266747056975997
513,2022-01-27,27.790441513061523,90631000,0.0002952788205103
514,2022-01-28,26.69129180908203,117400500,-0.0395513580978154
515,2022-01-31,26.53544044494629,62450300,-0.0058390341408171
516,2022-02-01,27.06861114501953,57315200,0.0200927774754455
517,2022-02-02,26.67488670349121,36271700,-0.0145454245664452
518,2022-02-03,26.30576705932617,51087800,-0.0138377211595327
519,2022-02-04,26.76511573791504,59346800,0.0174619001815425
520,2022-02-07,26.37138938903809,48868100,-0.0147104295282088
521,2022-02-08,26.108905792236328,62590000,-0.0099533472783525
522,2022-02-09,26.207338333129883,50960500,0.0037700753021532
523,2022-02-10,26.609264373779297,49534600,0.0153363930186425
524,2022-02-11,27.692007064819336,88013400,0.0406904405860604
525,2022-02-14,27.06861114501953,55687000,-0.0225117637136451
526,2022-02-15,26.642074584960938,65689000,-0.0157576078718421
527,2022-02-16,27.011192321777344,65811600,0.0138546919700002
528,2022-02-17,26.90455818176269,43255200,-0.0039477761197781
529,2022-02-18,27.06861114501953,60304700,0.0060975899380515
530,2022-02-21,27.765830993652344,51263800,0.0257575035858865
531,2022-02-22,27.67560577392578,80206700,-0.0032495054712099
532,2022-02-23,28.0693302154541,86530100,0.0142264073547131
533,2022-02-24,27.38851356506348,139674100,-0.0242548235089623
534,2022-02-25,27.888872146606445,86189100,0.0182689206683059
535,2022-03-02,28.438446044921875,58071800,0.0197058488212225
536,2022-03-03,28.085737228393555,69237400,-0.0124025347929058
537,2022-03-04,28.077531814575195,55418000,-0.0002921558993318
538,2022-03-07,26.08429718017578,110954100,-0.0709903793382834
539,2022-03-08,26.62566947937012,111633500,0.0207547205682727
540,2022-03-09,26.70769691467285,87779300,0.0030807651753617
541,2022-03-10,27.642793655395508,136437700,0.0350122567179846
542,2022-03-11,26.650279998779297,92153700,-0.0359049692657414
543,2022-03-14,26.14171600341797,52274100,-0.0190828762543816
544,2022-03-15,25.51011657714844,66272000,-0.0241605955089923
545,2022-03-16,25.28864479064941,72034900,-0.0086817238106005
546,2022-03-17,24.616029739379883,178319300,-0.0265975127112478
547,2022-03-18,25.10818672180176,93097100,0.019993353421837
548,2022-03-21,26.051488876342773,67700800,0.037569505316843
549,2022-03-22,25.9366512298584,56128600,-0.0044081030082183
550,2022-03-23,26.28936195373535,52956100,0.0135989307467307
551,2022-03-24,26.592857360839844,49402800,0.0115444189036839
552,2022-03-25,26.494428634643555,51780100,-0.0037013219324536
553,2022-03-28,25.920246124267575,68610500,-0.0216718208304815
554,2022-03-29,26.494428634643555,93809000,0.0221518926796919
555,2022-03-30,27.06040954589844,69648400,0.0213622614421968
556,2022-03-31,27.437728881835938,94269500,0.0139435929562525
557,2022-04-01,27.076812744140625,72545400,-0.0131540091838374
558,2022-04-04,26.822534561157227,56053000,-0.0093909938878764
559,2022-04-05,26.56825065612793,45847200,-0.0094802340341667
560,2022-04-06,26.54364585876465,56947100,-0.0009260977578742
561,2022-04-07,27.92168426513672,118469400,0.0519159430360258
562,2022-04-08,28.06112670898437,60772700,0.0049940556065153
563,2022-04-11,27.84786033630371,48125400,-0.0076000644910805
564,2022-04-12,27.765830993652344,68522800,-0.0029456246067289
565,2022-04-13,28.356420516967773,101438800,0.02127037089041
566,2022-04-14,28.060516357421875,119382100,-0.0104351732042073
567,2022-04-18,27.56696510314941,76350600,-0.0175888158288263
568,2022-04-19,28.401512145996094,88494100,0.0302734464865461
569,2022-04-20,28.536115646362305,34694700,0.0047393075296233
570,2022-04-22,27.42338752746582,74560900,-0.0389936784910083
571,2022-04-25,27.019575119018555,66413900,-0.0147251103840774
572,2022-04-26,26.974706649780277,48764100,-0.0016605912210181
573,2022-04-27,26.974706649780277,41881300,0.0
574,2022-04-28,27.15417861938477,43298500,0.0066533427753125
575,2022-04-29,27.17212677001953,76243900,0.0006609719589143
576,2022-05-02,26.90291786193848,72456200,-0.0099075390881102
577,2022-05-03,27.145206451416016,52531000,0.0090060338704123
578,2022-05-04,28.778404235839844,109417000,0.0601652371790539
579,2022-05-05,28.72456169128418,99439900,-0.0018709357236913
580,2022-05-06,29.666793823242188,129570200,0.0328023153872494
581,2022-05-09,28.859167098999023,92314500,-0.0272232560436118
582,2022-05-10,29.110427856445312,60330600,0.0087064452201395
583,2022-05-11,30.12444877624512,108895400,0.0348335972525148
584,2022-05-12,30.357763290405277,114415900,0.0077450218556078
585,2022-05-13,30.75260162353516,67000100,0.0130061733913933
586,2022-05-16,31.05770492553711,92075300,0.0099212192105546
587,2022-05-17,30.653892517089844,90914700,-0.0130020041537335
588,2022-05-18,30.1513671875,80986200,-0.0163935242256649
589,2022-05-19,30.662864685058597,63983100,0.016964321862348
590,2022-05-20,31.255126953125,79589900,0.019315294710706
591,2022-05-23,32.48451232910156,93807400,0.0393338788167565
592,2022-05-24,31.600000381469727,154453100,-0.0272287279141154
593,2022-05-25,32.04999923706055,69991900,0.0142404699417251
594,2022-05-26,32.130001068115234,78303600,0.0024961570346053
595,2022-05-27,30.600000381469727,118295600,-0.0476190674068738
596,2022-05-30,29.989999771118164,98110100,-0.0199346602204932
597,2022-05-31,30.059999465942383,83598000,0.0023341012123525
598,2022-06-01,30.020000457763672,46353200,-0.0013306390182751
599,2022-06-02,29.76000022888184,50738300,-0.0086609002304194
600,2022-06-03,30.280000686645508,60396900,0.0174731335270292
601,2022-06-06,30.299999237060547,39213900,0.0006604540938421
602,2022-06-07,30.65999984741211,80333700,0.0118812085615909
603,2022-06-08,30.51000022888184,65923900,-0.0048923554884796
604,2022-06-09,30.06999969482422,53879000,-0.0144215185433232
605,2022-06-10,29.649999618530277,63101700,-0.0139674120570821
606,2022-06-13,29.270000457763672,64507100,-0.0128161607303736
607,2022-06-14,29.600000381469727,68816900,0.0112743395471497
608,2022-06-15,29.07999992370605,72785700,-0.0175675828061544
609,2022-06-17,27.309999465942383,184606500,-0.0608665908668302
610,2022-06-20,27.6200008392334,92581800,0.0113512039309122
611,2022-06-21,27.06999969482422,85179500,-0.0199131472736205
612,2022-06-22,26.989999771118164,57874700,-0.0029552982862186
613,2022-06-23,26.489999771118164,69262300,-0.0185253799273851
614,2022-06-24,26.290000915527344,53413400,-0.0075499757387267
615,2022-06-27,27.979999542236328,90417700,0.0642829428625406
616,2022-06-28,28.32999992370605,51388000,0.0125089487918466
617,2022-06-29,28.07999992370605,52048800,-0.0088245676199527
618,2022-06-30,27.93000030517578,49910100,-0.0053418667712901
619,2022-07-01,27.93000030517578,49910100,-0.0053418667712901
620,2022-07-04,27.93000030517578,49910100,-0.0053418667712901
621,2022-07-05,26.989999771118164,57874700,-0.0029552982862186
622,2022-07-06,26.989999771118164,57874700,-0.0029552982862186
623,2022-07-07,27.93000030517578,49910100,-0.0053418667712901
624,2022-07-08,27.93000030517578,49910100,-0.0053418667712901
625,2022-07-11,27.93000030517578,49910100,-0.0053418667712901
626,2022-07-12,26.989999771118164,57874700,-0.0029552982862186
627,2022-07-13,27.93000030517578,49910100,-0.0053418667712901
628,2022-07-14,26.989999771118164,57874700,-0.0029552982862186
629,2022-07-15,27.93000030517578,49910100,-0.0053418667712901
